Date,Open,High,Low,Close,Adj Close,Volume
2023-01-03,4.39300012588501,4.394000053405762,3.8940000534057617,3.98799991607666,3.98799991607666,116837
2023-01-04,4.007999897003174,4.218999862670898,3.9000000953674316,4.171999931335449,4.171999931335449,99759
2023-01-05,4.15500020980835,4.175000190734863,3.6510000228881836,3.7200000286102295,3.7200000286102295,116682
2023-01-06,3.7639999389648438,3.8389999866485596,3.5199999809265137,3.7100000381469727,3.7100000381469727,105050
2023-01-09,3.809999942779541,4.127999782562256,3.7809998989105225,3.9100000858306885,3.9100000858306885,130276
2023-01-10,3.9110000133514404,3.9110000133514404,3.5460000038146973,3.6389999389648438,3.6389999389648438,112231
2023-01-11,3.575000047683716,3.7769999504089355,3.421999931335449,3.6710000038146973,3.6710000038146973,133203
2023-01-12,3.694000005722046,3.946000099182129,3.6070001125335693,3.694999933242798,3.694999933242798,123743
2023-01-13,3.677000045776367,3.759999990463257,3.384000062942505,3.4189999103546143,3.4189999103546143,112096
2023-01-17,3.556999921798706,3.7890000343322754,3.5209999084472656,3.5859999656677246,3.5859999656677246,143310
2023-01-18,3.628000020980835,3.6440000534057617,3.2739999294281006,3.311000108718872,3.311000108718872,119853
2023-01-19,3.2929999828338623,3.3959999084472656,3.186000108718872,3.2750000953674316,3.2750000953674316,99670
2023-01-20,3.203000068664551,3.3889999389648438,3.0910000801086426,3.1740000247955322,3.1740000247955322,106735
2023-01-23,3.450000047683716,3.563999891281128,3.243000030517578,3.447000026702881,3.447000026702881,130377
2023-01-24,3.450000047683716,3.5950000286102295,3.2239999771118164,3.257999897003174,3.257999897003174,62585
2023-01-25,3.242000102996826,3.250999927520752,2.992000102996826,3.066999912261963,3.066999912261963,40750
2023-01-26,3.003000020980835,3.003000020980835,2.760999917984009,2.944000005722046,2.944000005722046,47669
2023-01-27,2.875999927520752,3.1760001182556152,2.8320000171661377,3.1089999675750732,3.1089999675750732,128689
2023-01-30,2.7200000286102295,2.7730000019073486,2.611999988555908,2.677000045776367,2.677000045776367,167291
2023-01-31,2.684999942779541,2.753000020980835,2.614000082015991,2.684000015258789,2.684000015258789,145544
2023-02-01,2.7300000190734863,2.7799999713897705,2.4630000591278076,2.4679999351501465,2.4679999351501465,210664
2023-02-02,2.503999948501587,2.5969998836517334,2.430999994277954,2.4560000896453857,2.4560000896453857,160777
2023-02-03,2.4570000171661377,2.515000104904175,2.3410000801086426,2.4100000858306885,2.4100000858306885,145394
2023-02-06,2.421999931335449,2.5,2.365000009536743,2.4570000171661377,2.4570000171661377,138819
2023-02-07,2.499000072479248,2.615000009536743,2.4230000972747803,2.5840001106262207,2.5840001106262207,228475
2023-02-08,2.5989999771118164,2.6570000648498535,2.367000102996826,2.3959999084472656,2.3959999084472656,204605
2023-02-09,2.4110000133514404,2.5290000438690186,2.3499999046325684,2.430000066757202,2.430000066757202,227981
2023-02-10,2.4639999866485596,2.5889999866485596,2.4100000858306885,2.5139999389648438,2.5139999389648438,230687
2023-02-13,2.5799999237060547,2.609999895095825,2.375999927520752,2.4049999713897705,2.4049999713897705,251399
2023-02-14,2.427000045776367,2.622999906539917,2.4149999618530273,2.566999912261963,2.566999912261963,169804
2023-02-15,2.6029999256134033,2.6070001125335693,2.446000099182129,2.4709999561309814,2.4709999561309814,147505
2023-02-16,2.4639999866485596,2.559000015258789,2.3580000400543213,2.3889999389648438,2.3889999389648438,141459
2023-02-17,2.3910000324249268,2.4200000762939453,2.2200000286102295,2.2750000953674316,2.2750000953674316,133999
2023-02-21,2.2249999046325684,2.2950000762939453,2.056999921798706,2.072999954223633,2.072999954223633,108507
2023-02-22,2.065999984741211,2.302000045776367,1.9670000076293945,2.1740000247955322,2.1740000247955322,57853
2023-02-23,2.1610000133514404,2.377000093460083,2.0950000286102295,2.313999891281128,2.313999891281128,57085
2023-02-24,2.3450000286102295,2.5769999027252197,2.306999921798706,2.4509999752044678,2.4509999752044678,168130
2023-02-27,2.6500000953674316,2.740000009536743,2.553999900817871,2.7309999465942383,2.7309999465942383,238896
2023-02-28,2.7230000495910645,2.7880001068115234,2.568000078201294,2.746999979019165,2.746999979019165,160843
2023-03-01,2.7690000534057617,2.8389999866485596,2.6640000343322754,2.811000108718872,2.811000108718872,157116
2023-03-02,2.811000108718872,2.86299991607666,2.7100000381469727,2.765000104904175,2.765000104904175,134243
