Date,Open,High,Low,Close,Adj Close,Volume
2023-08-25,24.079999923706055,24.219999313354492,24.079999923706055,24.219999313354492,24.219999313354492,11
2023-08-28,24.238000869750977,24.238000869750977,24.238000869750977,24.238000869750977,24.238000869750977,11
2023-08-29,24.777000427246094,24.777000427246094,24.777000427246094,24.777000427246094,24.777000427246094,52924
2023-08-30,24.780000686645508,25.059999465942383,24.56999969482422,24.733999252319336,24.733999252319336,7105
2023-08-31,24.665000915527344,24.700000762939453,24.450000762939453,24.472000122070312,24.472000122070312,738
2023-09-01,24.489999771118164,24.84000015258789,24.204999923706055,24.23200035095215,24.23200035095215,229
2023-09-05,24.204999923706055,24.325000762939453,23.53499984741211,23.558000564575195,23.558000564575195,150
2023-09-06,23.514999389648438,23.6200008392334,23.135000228881836,23.20599937438965,23.20599937438965,357
2023-09-07,23.09000015258789,23.125,22.905000686645508,22.950000762939453,22.950000762939453,97
2023-09-08,23.104999542236328,23.145000457763672,22.892000198364258,22.892000198364258,22.892000198364258,28
2023-09-11,22.924999237060547,23.139999389648438,22.924999237060547,23.10300064086914,23.10300064086914,138
2023-09-12,22.94499969482422,23.12700080871582,22.93000030517578,23.12700080871582,23.12700080871582,59
2023-09-13,22.825000762939453,22.915000915527344,22.81999969482422,22.91200065612793,22.91200065612793,10
2023-09-14,22.614999771118164,22.74799919128418,22.579999923706055,22.74799919128418,22.74799919128418,42
2023-09-15,22.709999084472656,23.184999465942383,22.709999084472656,23.125999450683594,23.125999450683594,34
2023-09-18,23.23200035095215,23.23200035095215,23.23200035095215,23.23200035095215,23.23200035095215,8
2023-09-19,23.194000244140625,23.194000244140625,23.194000244140625,23.194000244140625,23.194000244140625,0
2023-09-20,23.350000381469727,23.57900047302246,23.350000381469727,23.57900047302246,23.57900047302246,1
2023-09-21,23.030000686645508,23.444000244140625,23.030000686645508,23.444000244140625,23.444000244140625,64
2023-09-22,23.700000762939453,23.700000762939453,23.59600067138672,23.59600067138672,23.59600067138672,28
2023-09-25,23.59000015258789,23.610000610351562,23.145000457763672,23.145000457763672,23.145000457763672,66
2023-09-26,22.950000762939453,22.950000762939453,22.950000762939453,22.950000762939453,22.950000762939453,1
2023-09-27,22.476999282836914,22.476999282836914,22.476999282836914,22.476999282836914,22.476999282836914,421
2023-09-28,22.549999237060547,22.614999771118164,22.399999618530273,22.514999389648438,22.514999389648438,120
2023-09-29,22.774999618530273,23.459999084472656,22.236000061035156,22.236000061035156,22.236000061035156,120
2023-10-02,22.165000915527344,22.174999237060547,21.218000411987305,21.218000411987305,21.218000411987305,131
2023-10-03,20.979999542236328,21.17799949645996,20.78499984741211,21.17799949645996,21.17799949645996,34
2023-10-04,21.184999465942383,21.184999465942383,20.760000228881836,20.95599937438965,20.95599937438965,30
2023-10-05,21.075000762939453,21.075000762939453,20.847999572753906,20.847999572753906,20.847999572753906,117
2023-10-06,20.985000610351562,21.540000915527344,20.924999237060547,21.540000915527344,21.540000915527344,15
2023-10-09,21.740999221801758,21.740999221801758,21.740999221801758,21.740999221801758,21.740999221801758,0
2023-10-10,21.850000381469727,21.860000610351562,21.71500015258789,21.775999069213867,21.775999069213867,12
2023-10-11,21.957000732421875,21.957000732421875,21.957000732421875,21.957000732421875,21.957000732421875,3
2023-10-12,22.06999969482422,22.19499969482422,21.79199981689453,21.79199981689453,21.79199981689453,20
2023-10-13,22.475000381469727,22.726999282836914,22.475000381469727,22.726999282836914,22.726999282836914,13
2023-10-16,22.604999542236328,22.610000610351562,22.604999542236328,22.610000610351562,22.610000610351562,2
2023-10-17,22.700000762939453,22.863000869750977,22.649999618530273,22.863000869750977,22.863000869750977,22
2023-10-18,22.790000915527344,22.944000244140625,22.764999389648438,22.944000244140625,22.944000244140625,8
2023-10-19,22.770000457763672,22.886999130249023,22.770000457763672,22.886999130249023,22.886999130249023,9
2023-10-20,23.559999465942383,23.6299991607666,23.35099983215332,23.35099983215332,23.35099983215332,7
2023-10-23,23.225000381469727,23.239999771118164,23.07200050354004,23.07200050354004,23.07200050354004,5
2023-10-24,22.850000381469727,22.979999542236328,22.850000381469727,22.979999542236328,22.979999542236328,2
2023-10-25,22.780000686645508,22.87700080871582,22.579999923706055,22.87700080871582,22.87700080871582,6
2023-10-26,22.975000381469727,22.989999771118164,22.78700065612793,22.78700065612793,22.78700065612793,14
2023-10-27,22.770000457763672,22.770000457763672,22.770000457763672,22.770000457763672,22.770000457763672,68
2023-10-30,23.15999984741211,23.565000534057617,23.094999313354492,23.281999588012695,23.281999588012695,208
2023-10-31,23.295000076293945,23.30500030517578,22.840999603271484,22.840999603271484,22.840999603271484,85
2023-11-01,22.645000457763672,23.010000228881836,22.639999389648438,22.684999465942383,22.684999465942383,68
2023-11-02,22.750999450683594,22.750999450683594,22.750999450683594,22.750999450683594,22.750999450683594,31
2023-11-03,23.201000213623047,23.201000213623047,23.201000213623047,23.201000213623047,23.201000213623047,16
2023-11-06,23.14900016784668,23.14900016784668,23.14900016784668,23.14900016784668,23.14900016784668,5
2023-11-07,22.774999618530273,22.774999618530273,22.5049991607666,22.507999420166016,22.507999420166016,42
2023-11-08,22.329999923706055,22.739999771118164,22.329999923706055,22.64699935913086,22.64699935913086,95
2023-11-09,22.520000457763672,22.924999237060547,22.5049991607666,22.83099937438965,22.83099937438965,73
2023-11-10,22.6200008392334,22.6200008392334,22.21500015258789,22.21500015258789,22.21500015258789,33
2023-11-13,22.084999084472656,22.298999786376953,22.010000228881836,22.298999786376953,22.298999786376953,4
2023-11-14,22.334999084472656,23.165000915527344,22.260000228881836,23.07900047302246,23.07900047302246,282
2023-11-15,23.485000610351562,23.485000610351562,23.485000610351562,23.485000610351562,23.485000610351562,0
2023-11-16,23.575000762939453,23.895000457763672,23.575000762939453,23.892000198364258,23.892000198364258,7
2023-11-17,23.905000686645508,24.155000686645508,23.80900001525879,23.80900001525879,23.80900001525879,37
2023-11-20,23.459999084472656,23.57900047302246,23.459999084472656,23.57900047302246,23.57900047302246,2
2023-11-21,23.764999389648438,23.843000411987305,23.764999389648438,23.843000411987305,23.843000411987305,11
2023-11-22,23.672000885009766,23.672000885009766,23.672000885009766,23.672000885009766,23.672000885009766,37
2023-11-24,24.315000534057617,24.32900047302246,24.260000228881836,24.32900047302246,24.32900047302246,4
2023-11-27,24.80500030517578,24.850000381469727,24.672000885009766,24.672000885009766,24.672000885009766,14
2023-11-28,24.93000030517578,24.93000030517578,24.93000030517578,24.93000030517578,24.93000030517578,59633
2023-11-29,25.049999237060547,25.30500030517578,24.850000381469727,25.07200050354004,25.07200050354004,5716
2023-11-30,25.03499984741211,25.325000762939453,24.96500015258789,25.292999267578125,25.292999267578125,882
2023-12-01,25.399999618530273,25.565000534057617,25.155000686645508,25.499000549316406,25.499000549316406,491
2023-12-04,25.59000015258789,25.934999465942383,24.450000762939453,24.55500030517578,24.55500030517578,194
2023-12-05,24.55500030517578,24.655000686645508,24.0,24.201000213623047,24.201000213623047,369
2023-12-06,24.18000030517578,24.354999542236328,23.888999938964844,23.888999938964844,23.888999938964844,76
2023-12-07,23.920000076293945,23.934999465942383,23.73200035095215,23.73200035095215,23.73200035095215,107
2023-12-08,23.815000534057617,23.815000534057617,22.969999313354492,22.97100067138672,22.97100067138672,164
2023-12-11,23.049999237060547,23.049999237060547,22.7549991607666,22.773000717163086,22.773000717163086,54
2023-12-12,22.78499984741211,22.78499984741211,22.72800064086914,22.72800064086914,22.72800064086914,3
2023-12-13,22.809999465942383,23.665000915527344,22.524999618530273,22.638999938964844,22.638999938964844,89
2023-12-14,23.764999389648438,24.204999923706055,23.764999389648438,24.09600067138672,24.09600067138672,125
2023-12-15,24.0049991607666,24.010000228881836,23.8700008392334,23.8700008392334,23.8700008392334,4
2023-12-18,23.83099937438965,23.83099937438965,23.81999969482422,23.83099937438965,23.83099937438965,76
2023-12-19,23.96500015258789,24.065000534057617,23.959999084472656,24.040000915527344,24.040000915527344,32
2023-12-20,24.079999923706055,24.385000228881836,23.96500015258789,24.347000122070312,24.347000122070312,928
2023-12-21,24.329999923706055,24.3700008392334,24.30699920654297,24.30699920654297,24.30699920654297,89
2023-12-22,24.520000457763672,24.575000762939453,24.165000915527344,24.290000915527344,24.290000915527344,81
2023-12-26,24.28499984741211,24.28499984741211,24.09000015258789,24.143999099731445,24.143999099731445,227
2023-12-27,24.235000610351562,24.375,24.149999618530273,24.375,24.375,540
2023-12-28,24.34000015258789,24.420000076293945,24.0,24.134000778198242,24.134000778198242,203
2023-12-29,23.885000228881836,23.885000228881836,23.55500030517578,23.85300064086914,23.85300064086914,20
2024-01-02,23.844999313354492,24.06999969482422,23.732999801635742,23.732999801635742,23.732999801635742,20
2024-01-03,23.264999389648438,23.264999389648438,22.93000030517578,22.945999145507812,22.945999145507812,458
2024-01-04,22.93000030517578,23.045000076293945,22.704999923706055,22.98900032043457,22.98900032043457,24
2024-01-05,23.065000534057617,23.121999740600586,22.864999771118164,23.121999740600586,23.121999740600586,5
2024-01-08,22.989999771118164,23.1200008392334,22.834999084472656,23.1200008392334,23.1200008392334,53
2024-01-09,23.139999389648438,23.139999389648438,22.90399932861328,22.90399932861328,22.90399932861328,19
2024-01-10,23.0,23.0,22.799999237060547,22.884000778198242,22.884000778198242,10
2024-01-11,22.959999084472656,23.084999084472656,22.53499984741211,22.53700065612793,22.53700065612793,109
2024-01-12,22.825000762939453,23.3799991607666,22.825000762939453,23.16200065612793,23.16200065612793,44
2024-01-16,22.933000564575195,22.933000564575195,22.933000564575195,22.933000564575195,22.933000564575195,0
2024-01-17,22.90999984741211,22.90999984741211,22.510000228881836,22.516000747680664,22.516000747680664,17
2024-01-18,22.639999389648438,22.66699981689453,22.59000015258789,22.66699981689453,22.66699981689453,5
2024-01-19,22.514999389648438,22.570999145507812,22.514999389648438,22.570999145507812,22.570999145507812,2
2024-01-22,22.0049991607666,22.163000106811523,21.924999237060547,22.163000106811523,22.163000106811523,28
2024-01-23,22.333999633789062,22.333999633789062,22.333999633789062,22.333999633789062,22.333999633789062,0
2024-01-24,22.854999542236328,22.90999984741211,22.7549991607666,22.7549991607666,22.7549991607666,46
2024-01-25,22.8700008392334,22.8700008392334,22.808000564575195,22.808000564575195,22.808000564575195,48
2024-01-26,22.760000228881836,22.84000015258789,22.7549991607666,22.7549991607666,22.7549991607666,111
2024-01-29,23.094999313354492,23.204999923706055,23.094999313354492,23.13800048828125,23.13800048828125,333
2024-01-30,23.204999923706055,23.274999618530273,23.065000534057617,23.10700035095215,23.10700035095215,78
2024-01-31,23.051000595092773,23.051000595092773,23.051000595092773,23.051000595092773,23.051000595092773,0
2024-02-01,22.875,23.1299991607666,22.549999237060547,23.1299991607666,23.1299991607666,12
2024-02-02,23.125,23.155000686645508,22.55500030517578,22.701000213623047,22.701000213623047,20
2024-02-05,22.489999771118164,22.489999771118164,22.28499984741211,22.334999084472656,22.334999084472656,36
2024-02-06,22.454999923706055,22.454999923706055,22.334999084472656,22.39299964904785,22.39299964904785,405
2024-02-07,22.34000015258789,22.405000686645508,22.277999877929688,22.277999877929688,22.277999877929688,69
2024-02-08,22.489999771118164,22.565000534057617,22.299999237060547,22.565000534057617,22.565000534057617,154
2024-02-09,22.405000686645508,22.565000534057617,22.405000686645508,22.527999877929688,22.527999877929688,7
2024-02-12,22.649999618530273,22.725000381469727,22.649999618530273,22.708999633789062,22.708999633789062,8
2024-02-13,22.09600067138672,22.09600067138672,22.09600067138672,22.09600067138672,22.09600067138672,0
2024-02-14,22.03499984741211,22.33099937438965,22.0049991607666,22.33099937438965,22.33099937438965,8
2024-02-15,22.610000610351562,22.920000076293945,22.610000610351562,22.91200065612793,22.91200065612793,6
2024-02-16,23.43899917602539,23.43899917602539,23.43899917602539,23.43899917602539,23.43899917602539,0
2024-02-20,23.149999618530273,23.149999618530273,23.106000900268555,23.106000900268555,23.106000900268555,6
2024-02-21,23.190000534057617,23.19499969482422,22.85099983215332,22.85099983215332,22.85099983215332,8
2024-02-22,22.764999389648438,22.764999389648438,22.764999389648438,22.764999389648438,22.764999389648438,0
2024-02-23,22.9689998626709,22.9689998626709,22.9689998626709,22.9689998626709,22.9689998626709,39
2024-02-26,22.594999313354492,22.594999313354492,22.517000198364258,22.517000198364258,22.517000198364258,10
