Date,Open,High,Low,Close,Adj Close,Volume
2023-01-02,1.352810025215149,1.3585000038146973,1.3473700284957886,1.352810025215149,1.352810025215149,0
2023-01-03,1.3559000492095947,1.3679399490356445,1.3522499799728394,1.3559000492095947,1.3559000492095947,0
2023-01-04,1.3674099445343018,1.3672000169754028,1.3489700555801392,1.3674099445343018,1.3674099445343018,0
2023-01-05,1.3485100269317627,1.3593599796295166,1.3479499816894531,1.3485100269317627,1.3485100269317627,0
2023-01-06,1.3559900522232056,1.3663300275802612,1.3447999954223633,1.3559900522232056,1.3559900522232056,0
2023-01-09,1.3435200452804565,1.3443299531936646,1.3357900381088257,1.3435200452804565,1.3435200452804565,0
2023-01-10,1.3393700122833252,1.3443900346755981,1.3375600576400757,1.3393700122833252,1.3393700122833252,0
2023-01-11,1.3432899713516235,1.3442399501800537,1.3406000137329102,1.3432899713516235,1.3432899713516235,0
2023-01-12,1.343000054359436,1.3447599411010742,1.335379958152771,1.343000054359436,1.343000054359436,0
2023-01-13,1.3375999927520752,1.3438199758529663,1.332260012626648,1.3375999927520752,1.3375999927520752,0
2023-01-16,1.3396199941635132,1.341770052909851,1.3351999521255493,1.3396199941635132,1.3396199941635132,0
2023-01-17,1.3397799730300903,1.3435399532318115,1.3372399806976318,1.3397799730300903,1.3397799730300903,0
2023-01-18,1.3389999866485596,1.3444099426269531,1.3351000547409058,1.3389999866485596,1.3389999866485596,0
2023-01-19,1.3495800495147705,1.3519099950790405,1.345639944076538,1.3495800495147705,1.3495800495147705,0
2023-01-20,1.3463799953460693,1.3495399951934814,1.3405300378799438,1.3463799953460693,1.3463799953460693,0
2023-01-23,1.337049961090088,1.3415800333023071,1.333899974822998,1.3371000289916992,1.3371000289916992,0
2023-01-24,1.3370100259780884,1.3412400484085083,1.3346400260925293,1.3370100259780884,1.3370100259780884,0
2023-01-25,1.3374799489974976,1.3427300453186035,1.3341000080108643,1.3374799489974976,1.3374799489974976,0
2023-01-26,1.3380199670791626,1.340630054473877,1.330549955368042,1.3380199670791626,1.3380199670791626,0
2023-01-27,1.3316099643707275,1.3345400094985962,1.3302899599075317,1.3316099643707275,1.3316099643707275,0
2023-01-30,1.3303200006484985,1.3357499837875366,1.3299700021743774,1.3303200006484985,1.3303200006484985,0
2023-01-31,1.338379979133606,1.3469899892807007,1.3326300382614136,1.338379979133606,1.338379979133606,0
2023-02-01,1.3306000232696533,1.3334699869155884,1.3288500308990479,1.3306000232696533,1.3306000232696533,0
2023-02-02,1.3274999856948853,1.3344700336456299,1.3262399435043335,1.3274999856948853,1.3274999856948853,0
2023-02-03,1.3316600322723389,1.3422600030899048,1.3316999673843384,1.3316600322723389,1.3316600322723389,0
2023-02-06,1.3399699926376343,1.3473999500274658,1.3395999670028687,1.3399699926376343,1.3399699926376343,0
2023-02-07,1.344099998474121,1.346809983253479,1.3401800394058228,1.344099998474121,1.344099998474121,0
2023-02-08,1.3390100002288818,1.3441799879074097,1.3360400199890137,1.3390100002288818,1.3390100002288818,0
2023-02-09,1.344499945640564,1.345810055732727,1.337440013885498,1.344499945640564,1.344499945640564,0
2023-02-10,1.3448699712753296,1.3470699787139893,1.3345099687576294,1.3448699712753296,1.3448699712753296,0
2023-02-13,1.3357399702072144,1.3378499746322632,1.3325200080871582,1.3357399702072144,1.3357399702072144,0
2023-02-14,1.3333100080490112,1.3389500379562378,1.3277499675750732,1.3333100080490112,1.3333100080490112,0
2023-02-15,1.3340599536895752,1.3439699411392212,1.3340400457382202,1.3340599536895752,1.3340599536895752,0
2023-02-16,1.3390599489212036,1.3478200435638428,1.3358399868011475,1.3390599489212036,1.3390599489212036,0
2023-02-17,1.3473000526428223,1.3536200523376465,1.3464800119400024,1.3473000526428223,1.3473000526428223,0
2023-02-20,1.3481999635696411,1.3493399620056152,1.3442100286483765,1.3481999635696411,1.3481999635696411,0
2023-02-21,1.3452999591827393,1.352489948272705,1.3443399667739868,1.3452999591827393,1.3452999591827393,0
2023-02-22,1.3534899950027466,1.3559099435806274,1.3514399528503418,1.3534899950027466,1.3534899950027466,0
2023-02-23,1.3545399904251099,1.3570400476455688,1.3517800569534302,1.3545399904251099,1.3545399904251099,0
2023-02-24,1.3543200492858887,1.366260051727295,1.352720022201538,1.3543200492858887,1.3543200492858887,0
2023-02-27,1.3593699932098389,1.3624000549316406,1.3534899950027466,1.3593699932098389,1.3593699932098389,0
2023-02-28,1.3573999404907227,1.3618500232696533,1.3558399677276611,1.3573999404907227,1.3573999404907227,0
2023-03-01,1.3645199537277222,1.365839958190918,1.3585000038146973,1.3645199537277222,1.3645199537277222,0
2023-03-02,1.3589600324630737,1.363919973373413,1.358199954032898,1.3589600324630737,1.3589600324630737,0
2023-03-03,1.3594800233840942,1.3641999959945679,1.3555899858474731,1.3594800233840942,1.3594800233840942,0
2023-03-06,1.3602999448776245,1.3627899885177612,1.3581899404525757,1.3602999448776245,1.3602999448776245,0
2023-03-07,1.3616199493408203,1.3741799592971802,1.3599900007247925,1.3616199493408203,1.3616199493408203,0
2023-03-08,1.3747999668121338,1.3791699409484863,1.374400019645691,1.3747999668121338,1.3747999668121338,0
2023-03-09,1.3799400329589844,1.3816399574279785,1.375290036201477,1.3799400329589844,1.3799400329589844,0
2023-03-10,1.3831000328063965,1.3860499858856201,1.3766299486160278,1.3831000328063965,1.3831000328063965,0
2023-03-13,1.3763799667358398,1.3799500465393066,1.3680700063705444,1.3763799667358398,1.3763799667358398,0
2023-03-14,1.373520016670227,1.3749500513076782,1.3651000261306763,1.373520016670227,1.373520016670227,0
2023-03-15,1.3688900470733643,1.381369948387146,1.3660199642181396,1.3688900470733643,1.3688900470733643,0
2023-03-16,1.3764899969100952,1.3786200284957886,1.3723000288009644,1.3764899969100952,1.3764899969100952,0
2023-03-17,1.3719099760055542,1.3772499561309814,1.3678799867630005,1.3719099760055542,1.3719099760055542,0
2023-03-20,1.3709800243377686,1.3744399547576904,1.3652399778366089,1.3709800243377686,1.3709800243377686,0
2023-03-21,1.3671000003814697,1.3736300468444824,1.3645800352096558,1.3671000003814697,1.3671000003814697,0
2023-03-22,1.3708800077438354,1.3723499774932861,1.3694100379943848,1.3708800077438354,1.3708800077438354,0
2023-03-23,1.3716700077056885,1.3720799684524536,1.3631000518798828,1.3716700077056885,1.3716700077056885,0
2023-03-24,1.3717000484466553,1.380429983139038,1.3709800243377686,1.3717000484466553,1.3717000484466553,0
2023-03-27,1.3727400302886963,1.3742899894714355,1.368499994277954,1.3727400302886963,1.3727400302886963,0
2023-03-28,1.3654099702835083,1.3694299459457397,1.3610999584197998,1.3654099702835083,1.3654099702835083,0
2023-03-29,1.3593300580978394,1.361549973487854,1.3560500144958496,1.3593300580978394,1.3593300580978394,0
2023-03-30,1.3563100099563599,1.3580600023269653,1.3525400161743164,1.3563100099563599,1.3563100099563599,0
2023-03-31,1.3521900177001953,1.3562999963760376,1.3507800102233887,1.3521900177001953,1.3521900177001953,0
