Datetime,Open,High,Low,Close,Adj Close,Volume
2023-01-03 00:00:00-05:00,1846.9000244140625,1847.5999755859375,1844.199951171875,1846.800048828125,1846.800048828125,5083
2023-01-03 01:00:00-05:00,1846.800048828125,1850.699951171875,1846.199951171875,1848.199951171875,1848.199951171875,6383
2023-01-03 02:00:00-05:00,1848.199951171875,1856.5999755859375,1847.0999755859375,1854.0,1854.0,12357
2023-01-03 03:00:00-05:00,1854.0999755859375,1854.4000244140625,1840.5,1842.0999755859375,1842.0999755859375,13303
2023-01-03 04:00:00-05:00,1842.199951171875,1847.9000244140625,1840.800048828125,1845.0,1845.0,9653
2023-01-03 05:00:00-05:00,1845.0,1845.5,1839.300048828125,1840.300048828125,1840.300048828125,7397
2023-01-03 06:00:00-05:00,1840.300048828125,1840.699951171875,1836.800048828125,1839.199951171875,1839.199951171875,5849
2023-01-03 07:00:00-05:00,1839.0999755859375,1842.300048828125,1837.699951171875,1840.5999755859375,1840.5999755859375,7029
2023-01-03 08:00:00-05:00,1840.699951171875,1847.0,1840.199951171875,1844.800048828125,1844.800048828125,13876
2023-01-03 09:00:00-05:00,1844.800048828125,1856.0999755859375,1842.5999755859375,1851.0999755859375,1851.0999755859375,23700
2023-01-03 10:00:00-05:00,1851.199951171875,1851.699951171875,1833.4000244140625,1838.9000244140625,1838.9000244140625,29843
2023-01-03 11:00:00-05:00,1838.9000244140625,1840.300048828125,1834.0,1840.199951171875,1840.199951171875,12836
2023-01-03 12:00:00-05:00,1840.0999755859375,1845.199951171875,1839.9000244140625,1845.199951171875,1845.199951171875,7884
2023-01-03 13:00:00-05:00,1845.199951171875,1846.5,1843.4000244140625,1845.0999755859375,1845.0999755859375,9902
2023-01-03 14:00:00-05:00,1845.0999755859375,1845.4000244140625,1842.5999755859375,1845.0999755859375,1845.0999755859375,5182
2023-01-03 15:00:00-05:00,1845.0,1845.699951171875,1842.5999755859375,1843.9000244140625,1843.9000244140625,2921
2023-01-03 16:00:00-05:00,1843.9000244140625,1846.0,1843.5999755859375,1845.5,1845.5,1124
2023-01-03 18:00:00-05:00,1845.199951171875,1845.5,1842.300048828125,1842.300048828125,1842.300048828125,0
2023-01-03 19:00:00-05:00,1842.4000244140625,1845.4000244140625,1842.0,1844.699951171875,1844.699951171875,1829
2023-01-03 20:00:00-05:00,1844.800048828125,1850.4000244140625,1844.0,1850.0999755859375,1850.0999755859375,3941
2023-01-03 21:00:00-05:00,1850.199951171875,1851.800048828125,1849.199951171875,1851.5999755859375,1851.5999755859375,3398
2023-01-03 22:00:00-05:00,1851.5,1852.9000244140625,1850.800048828125,1851.4000244140625,1851.4000244140625,2419
2023-01-03 23:00:00-05:00,1851.5,1852.800048828125,1851.4000244140625,1852.699951171875,1852.699951171875,1572
2023-01-04 00:00:00-05:00,1852.699951171875,1853.199951171875,1850.5999755859375,1852.5,1852.5,2857
2023-01-04 01:00:00-05:00,1852.4000244140625,1855.0999755859375,1851.5999755859375,1853.9000244140625,1853.9000244140625,4003
2023-01-04 02:00:00-05:00,1853.9000244140625,1864.699951171875,1853.4000244140625,1864.4000244140625,1864.4000244140625,13839
2023-01-04 03:00:00-05:00,1864.199951171875,1871.300048828125,1863.0,1866.0999755859375,1866.0999755859375,16884
2023-01-04 04:00:00-05:00,1866.0999755859375,1868.5,1864.9000244140625,1866.5999755859375,1866.5999755859375,6904
2023-01-04 05:00:00-05:00,1866.699951171875,1867.699951171875,1863.5999755859375,1864.9000244140625,1864.9000244140625,6131
2023-01-04 06:00:00-05:00,1864.800048828125,1868.800048828125,1863.9000244140625,1866.0,1866.0,5950
2023-01-04 07:00:00-05:00,1865.9000244140625,1866.300048828125,1858.199951171875,1859.5,1859.5,11026
2023-01-04 08:00:00-05:00,1859.4000244140625,1868.5999755859375,1858.5999755859375,1866.0999755859375,1866.0999755859375,20558
2023-01-04 09:00:00-05:00,1866.0999755859375,1867.0,1861.199951171875,1863.0999755859375,1863.0999755859375,13699
2023-01-04 10:00:00-05:00,1862.9000244140625,1864.5,1854.699951171875,1863.800048828125,1863.800048828125,27634
2023-01-04 11:00:00-05:00,1863.9000244140625,1866.5999755859375,1862.199951171875,1864.699951171875,1864.699951171875,12967
2023-01-04 12:00:00-05:00,1864.699951171875,1866.0999755859375,1856.0,1856.5,1856.5,10441
2023-01-04 13:00:00-05:00,1856.5,1860.0999755859375,1855.800048828125,1856.800048828125,1856.800048828125,11322
2023-01-04 14:00:00-05:00,1856.199951171875,1858.5999755859375,1853.0,1858.4000244140625,1858.4000244140625,8739
2023-01-04 15:00:00-05:00,1858.4000244140625,1861.5999755859375,1857.199951171875,1861.0999755859375,1861.0999755859375,4371
2023-01-04 16:00:00-05:00,1861.199951171875,1862.9000244140625,1859.800048828125,1860.699951171875,1860.699951171875,1990
2023-01-04 18:00:00-05:00,1861.199951171875,1862.5999755859375,1859.800048828125,1860.300048828125,1860.300048828125,0
2023-01-04 19:00:00-05:00,1860.199951171875,1861.699951171875,1859.300048828125,1860.5,1860.5,1968
2023-01-04 20:00:00-05:00,1860.300048828125,1864.300048828125,1860.199951171875,1864.199951171875,1864.199951171875,3136
2023-01-04 21:00:00-05:00,1864.0,1864.0,1858.5999755859375,1862.0999755859375,1862.0999755859375,3313
2023-01-04 22:00:00-05:00,1862.0,1862.199951171875,1858.4000244140625,1858.5,1858.5,1961
2023-01-04 23:00:00-05:00,1858.5,1858.699951171875,1854.9000244140625,1857.199951171875,1857.199951171875,3738
2023-01-05 00:00:00-05:00,1857.4000244140625,1858.699951171875,1855.800048828125,1857.699951171875,1857.699951171875,2450
