Datetime,Open,High,Low,Close,Adj Close,Volume
2024-07-30 23:24:00+00:00,0.40159258246421814,0.40159258246421814,0.40159258246421814,0.40159258246421814,0.40159258246421814,0
2024-07-30 23:25:00+00:00,0.40178677439689636,0.40178677439689636,0.40178677439689636,0.40178677439689636,0.40178677439689636,0
2024-07-30 23:26:00+00:00,0.401887446641922,0.401887446641922,0.401887446641922,0.401887446641922,0.401887446641922,0
2024-07-30 23:27:00+00:00,0.40185943245887756,0.40185943245887756,0.40185943245887756,0.40185943245887756,0.40185943245887756,38592
2024-07-30 23:28:00+00:00,0.4017481505870819,0.4017481505870819,0.4017481505870819,0.4017481505870819,0.4017481505870819,32672
2024-07-30 23:29:00+00:00,0.4017452597618103,0.4017452597618103,0.4017452597618103,0.4017452597618103,0.4017452597618103,0
2024-07-30 23:30:00+00:00,0.40173861384391785,0.40173861384391785,0.40173861384391785,0.40173861384391785,0.40173861384391785,0
2024-07-30 23:31:00+00:00,0.40149667859077454,0.40149667859077454,0.40149667859077454,0.40149667859077454,0.40149667859077454,0
2024-07-30 23:32:00+00:00,0.4015238881111145,0.4015238881111145,0.4015238881111145,0.4015238881111145,0.4015238881111145,0
2024-07-30 23:33:00+00:00,0.4014831781387329,0.4014831781387329,0.4014831781387329,0.4014831781387329,0.4014831781387329,0
2024-07-30 23:34:00+00:00,0.4013890027999878,0.4013890027999878,0.4013890027999878,0.4013890027999878,0.4013890027999878,0
2024-07-30 23:35:00+00:00,0.4014362692832947,0.4014362692832947,0.4014362692832947,0.4014362692832947,0.4014362692832947,0
2024-07-30 23:36:00+00:00,0.40136203169822693,0.40136203169822693,0.40136203169822693,0.40136203169822693,0.40136203169822693,0
2024-07-30 23:37:00+00:00,0.40130674839019775,0.40130674839019775,0.40130674839019775,0.40130674839019775,0.40130674839019775,0
2024-07-30 23:38:00+00:00,0.40125173330307007,0.40125173330307007,0.40125173330307007,0.40125173330307007,0.40125173330307007,80128
2024-07-30 23:39:00+00:00,0.40124914050102234,0.40124914050102234,0.40124914050102234,0.40124914050102234,0.40124914050102234,0
2024-07-30 23:40:00+00:00,0.4010401666164398,0.4010401666164398,0.4010401666164398,0.4010401666164398,0.4010401666164398,0
2024-07-30 23:41:00+00:00,0.4010472893714905,0.4010472893714905,0.4010472893714905,0.4010472893714905,0.4010472893714905,0
2024-07-30 23:42:00+00:00,0.4010576009750366,0.4010576009750366,0.4010576009750366,0.4010576009750366,0.4010576009750366,0
2024-07-30 23:43:00+00:00,0.4010562002658844,0.4010562002658844,0.4010562002658844,0.4010562002658844,0.4010562002658844,0
2024-07-30 23:44:00+00:00,0.4010641872882843,0.4010641872882843,0.4010641872882843,0.4010641872882843,0.4010641872882843,0
2024-07-30 23:45:00+00:00,0.4010854959487915,0.4010854959487915,0.4010854959487915,0.4010854959487915,0.4010854959487915,0
2024-07-30 23:46:00+00:00,0.4012789726257324,0.4012789726257324,0.4012789726257324,0.4012789726257324,0.4012789726257324,0
2024-07-30 23:47:00+00:00,0.4012763202190399,0.4012763202190399,0.4012763202190399,0.4012763202190399,0.4012763202190399,0
2024-07-30 23:48:00+00:00,0.4013599753379822,0.4013599753379822,0.4013599753379822,0.4013599753379822,0.4013599753379822,196352
2024-07-30 23:49:00+00:00,0.40152308344841003,0.40152308344841003,0.40152308344841003,0.40152308344841003,0.40152308344841003,0
2024-07-30 23:50:00+00:00,0.40157952904701233,0.40157952904701233,0.40157952904701233,0.40157952904701233,0.40157952904701233,88096
2024-07-30 23:51:00+00:00,0.40162891149520874,0.40162891149520874,0.40162891149520874,0.40162891149520874,0.40162891149520874,0
